study_hours,attendance,sleep_hours,previous_score,assignment_score,internet_usage,parent_education,stress_level,part_time_job,health_score,lulus
6.722791211016828,68.21076508701674,6.338646717083717,67.67219280240809,87.77504361192221,6.629970070808483,2,1.0,1,81.96599865864593,0
9.076073132931938,77.8033054764904,5.325323717223929,100.0,100.0,4.256981548996324,3,5.517476389441914,0,33.6051040575114,1
5.928347921780097,86.09526045208601,8.481792373609764,90.46552672213491,76.42313268115512,5.855272651104737,4,2.484740953244517,0,57.88628014700386,1
9.129287311628012,64.44626266158758,7.688806272399294,100.0,83.00251345707036,4.528423363478595,2,3.318840503839544,1,91.13962003562695,1
0.7605097918205113,82.0084509311571,8.376652296692706,56.85427530490764,40.310575293628,3.6146406414408006,2,1.0,1,74.4522621884957,0
7.643805008750448,81.00791072644806,6.534405795286729,80.55422731466655,94.24116682774712,5.949382448970009,2,8.300204427617093,0,58.62008271658106,1
6.174094136476342,80.4128745558744,6.014746796958354,63.89950924948715,90.31647704687592,4.351396229359594,1,2.0741702260438424,1,51.96874861749504,0
5.401985299068265,90.37158898658242,5.3825274000561585,87.42659382617484,69.1465457606463,5.150996017998806,3,4.27199753090421,1,82.59602001983721,1
6.183521553071005,83.34438514848522,7.538376375610989,62.954842097579665,74.60439964034342,7.042726469799343,4,1.4165228150775078,0,71.1671701988951,0
2.0248621707982144,94.78071898356444,5.4403101632076485,56.71827007655341,50.532281944538674,6.822426207590754,2,3.3286643832384555,1,66.71934310412226,0
5.560656224324976,70.06410484405964,9.772994603449826,75.56021284218842,76.11286743505957,3.899813416287847,1,8.50364356204842,0,75.60970835983288,0
6.7142251430234925,81.35924567218348,5.038536128359839,82.87657433660726,74.47467785754071,5.972063204574172,2,5.594953470530696,0,72.46897074470346,1
8.955788089483033,80.84466786389947,7.410490178818753,95.13696644777357,64.79287796118236,2.744287507708488,2,3.552738007378841,0,71.3185871106818,1
4.963459563452705,69.3074550624492,9.350282060820678,76.19877338093927,81.7084473971872,5.90082832263141,3,4.931653040689073,1,50.137194716156735,0
4.3830127942136246,89.56295002091346,7.898634638895714,47.76143135028283,84.24496623690725,5.296990611602212,1,3.878881886626777,1,54.603622700091215,0
4.996485912830927,100.0,7.263510568737669,75.1289886628559,63.854916880928435,5.757958724726861,2,4.815158840344826,1,81.22420654141624,1
7.830804235404148,79.82993925516169,5.547274529557157,66.85826543590197,76.31829172323715,4.405110490711535,3,6.487737438065922,1,78.38727150517356,0
6.657502219319369,85.05021088273767,4.927346217148444,90.6096918275068,78.574008092014,9.16814254730498,1,4.337804020185922,0,75.73179888667974,1
4.940479592465922,80.84518475815327,8.15507516337638,69.15114640429348,67.7678387175078,3.1974005847593716,2,5.4399829478502095,1,61.2023100573312,0
7.026534866226712,72.86415330092824,9.259220861162419,63.56230707890006,92.11439496898987,6.943103421936923,4,5.47299099529651,1,81.47784893146971,0
6.194155098696081,61.79239722197984,6.341725014282742,72.82872871962664,77.71132500862686,2.936603360463337,3,4.347708705404513,1,64.43882782619234,0
7.937289981065779,72.94226516904635,5.291407738575473,83.98569651348235,79.69751158268284,6.008688349258643,2,3.5281480206598888,0,89.52300191623411,1
4.595893812245295,66.08041619048268,3.3127458541764723,84.88646523677653,54.391268367891286,6.151579954503566,2,3.9496332867910784,0,58.79765515892909,0
5.3446757068044635,97.04102078059118,5.528852734506193,78.68975595152477,80.72439608902351,5.1099517431245705,1,6.398370503070153,0,62.120685454698,1
5.215783693735685,78.84890306076761,6.82951473625144,79.52336791218423,77.2898145740566,4.009351178912592,4,6.564833409950901,0,67.72826801781697,0
3.072970103735763,76.5408067095283,9.398684861255102,77.17706686088482,69.04341940333276,5.282269781490598,3,2.724411337463058,1,82.70950720861349,0
6.592240554129152,88.89153824787806,8.009700538349453,81.99975989140086,69.87157581756398,5.534020666860349,1,4.478021331223983,0,69.47382893919989,1
6.522110544359778,68.78248897144113,7.457628107060129,90.15243233212291,97.51703226144197,8.579872972612565,2,3.4941562617953306,0,70.56523523024347,1
6.010226913284922,72.33135961995447,6.399820508048304,86.88974570574453,58.62441640913716,3.2553194293994077,3,6.599904859432282,1,64.12613174429364,0
5.530825733249706,80.68072269248621,6.125251424116065,64.7894337305544,80.28096461351304,3.8881730073719964,2,4.0575939204401985,0,74.02137979961653,0
3.1692585158991715,90.2876899142348,9.108471396261946,80.57612835579415,39.919723423426014,5.569471114138673,2,9.401847635142737,0,68.93904258858917,0
5.158709354469282,85.01685045168789,7.301107811137584,61.590528971639465,63.04894230983102,4.487892419209496,4,5.435794779794105,1,58.23546424127922,0
5.314570966946461,82.48325142515883,3.846098962118467,85.74652132951078,87.49765510615836,4.7999179245388,2,7.363992908446444,0,71.9093722382257,1
4.395445461556762,80.78117735236016,5.989690528154136,56.80649693872748,74.68631531410047,7.140703670727522,3,2.970778346393268,1,72.26213152937532,0
5.677428576667982,84.00235855526775,5.712675952342559,84.39951076485664,68.60236730513607,1.0,2,5.023444298171731,0,100.0,1
6.8081017136290765,82.01652905129255,6.180603986233803,100.0,75.66023985355757,3.8041013099643775,3,6.232346196740448,1,60.83460881469532,1
9.77237180242106,69.70027725223065,7.844365990427628,96.73207244660318,99.64045192288079,1.5152615474975013,4,2.9333995163563995,1,57.409363861466915,1
6.349155625663678,80.46079221633151,6.838832677308626,79.18222169978692,83.2363436615893,2.608367126191859,2,5.040685423621155,1,74.18551390890448,1
6.515100781445529,69.26311341082247,6.884701889494507,88.67990390039614,91.60639851550013,9.80924898414494,1,7.103718064401073,0,55.10745374243303,1
5.851108168467666,80.81082542900823,8.970209741987855,75.9615762827129,70.54430896472105,6.1963362679055125,3,4.345099984153029,1,53.90424778189265,0
2.162457569401917,75.19352058511758,5.955308365319968,78.9950748844378,36.85689478153949,6.903129850116208,2,3.2964949908547494,1,48.446519651862786,0
5.946972249101567,100.0,9.796299288831024,81.6567837400948,77.251519765097,4.838940700427138,1,8.605918910945036,0,58.38139652211347,1
6.120460419882053,79.60105616248288,5.993038612943371,77.40060701720301,72.14845414420837,6.517427649663819,3,2.6565093967074027,1,58.75168381087182,0
10.926484224970572,65.95760433738411,7.133797294918857,99.22956584589602,92.55256830233895,1.4668709849595016,1,5.311781256763175,1,50.751067394889944,1
5.615278070437755,78.65819789323075,6.57819460689585,68.74690565045856,76.66835757575447,7.076596823539202,2,3.5834473233263866,1,66.2457439548155,0
6.603094684667225,85.19358745637888,7.1851287002514415,76.73792355576123,77.48743056707545,3.3603117628802,4,3.1263315222848957,1,34.510282784019914,0
5.9305764605895135,96.73363946152523,7.666887992609693,76.1461483663616,78.64858082823503,3.937368361348174,4,6.483314165406519,0,77.37648671967541,1
3.662643924760936,74.10547600061281,7.650752860133315,63.43682888881888,53.03142154669381,6.010302140909305,1,4.588928176674925,1,61.648090322239284,0
8.285645629030041,64.17572025976361,5.87032400406913,84.84647540377917,94.58097907743523,5.6328935171644305,2,5.811772930839395,1,63.8532448376163,1
7.503866065373549,88.16837011430981,5.315627983828644,100.0,71.85221442469151,5.169240096787098,2,1.0,1,78.80312515540453,1
7.582063894086094,66.19401294100349,10.0,77.60936870553556,77.21506946755073,2.2738076928393625,3,6.006239563924121,0,75.57615864075996,0
4.181225090410522,75.63844558492515,6.27402349059917,72.37245132851436,62.65820823159036,5.1996273376432836,2,3.5588081763673336,0,60.55140935944317,0
8.805588621872198,77.42379514489006,8.04881865800798,99.95315320696972,100.0,6.9211227069664565,4,1.2422960976834627,1,76.77686133487236,1
3.1962978744154382,79.30366546699892,4.588538034215205,72.28256932791452,67.02604093197756,3.935025807800412,2,8.769479109574352,1,93.23341912408124,0
7.173714187600541,86.89164457074335,6.580580920142985,85.28250018017798,93.81421016828114,7.629874090680591,3,6.202027052989254,0,54.817246283101625,1
10.380911251619956,73.16365717713612,6.809200924026335,99.4975305396267,100.0,3.254616128171981,3,5.454554825359196,1,81.30662067034643,1
4.0189273497386235,77.26270747833239,7.709222604891749,74.61011166108818,100.0,5.013095783436747,2,7.498837699479731,0,53.30341393458334,0
4.867404540794456,79.85729647050611,3.0,77.00223920375429,69.62031792035108,8.070655466753227,2,5.495138562777072,1,87.63139093520213,1
6.199302730175282,81.49597957518787,7.249210919617496,78.40692530320128,91.39982561235024,3.637200174600781,3,3.4027719797127878,0,59.32109414328709,1
4.993048691767601,80.97827174707923,5.275387816948161,59.346457741593696,80.08464469462501,7.107970966754148,3,4.650064779035246,1,58.748166993183915,0
2.8986731378677346,84.3600577522258,7.486518566792386,59.814128466006196,67.35236386028166,8.949304724443618,1,3.643267573615895,1,87.23815211790954,0
6.137125949612055,88.43839509641737,5.445506204742756,69.2201281109857,94.56515187807415,5.3420881378483,4,3.9992942143505807,0,80.82362418633647,1
3.8753925725477902,83.92634115650968,5.716775956111628,62.705367362075684,59.05922512544198,3.9459660252333864,4,2.4845926682815174,1,59.81361148880066,0
6.9471848612703635,84.53585523509219,6.5895585844100975,85.06815669152141,76.69625892825837,3.4545223940999525,1,3.059958848399361,0,71.91053108159912,1
4.1611515315323935,64.17776833253522,5.421505795595207,74.39311909762813,68.16456432401299,7.609205406694651,1,6.78917106533735,1,59.35072149270154,0
9.09986881003508,80.5022769916568,6.286698329896968,100.0,92.7722151409916,7.553388398679298,4,5.664150877606495,1,46.1089336228889,1
4.433493415327526,84.79507548001608,5.209936347185027,66.79340328759949,69.78596902194688,7.898618245737351,3,3.9939738949369827,0,72.8392767719123,0
5.355876967588649,87.2894119457045,4.250244322451909,84.52564119069476,87.762749656062,4.934323298688106,4,2.9439362710737296,0,64.65366748289782,1
7.62703443473934,73.07649225766205,8.52693557864404,91.19477241807508,80.98073938137325,7.07561388305421,3,4.189206042384134,0,55.81249665617746,1
3.5382713671320896,73.40960725111356,5.055926960764108,80.65133354205834,58.18283857685523,4.9023212177478594,4,1.6323003940658625,1,89.57072619418545,0
6.4549198692082586,74.25899324716401,6.731978668588025,88.03688654199755,80.47262925051533,3.233889756783282,3,5.253261198848705,1,56.31969731747963,1
8.614285508564857,85.36413899891343,8.129336622240677,82.98661326996111,89.40252879113746,7.248353570224706,4,6.890942963985129,1,72.15967937320806,1
2.785033530877545,90.33881054924208,6.077583846225935,46.69470736147541,37.570142905130396,8.26774055655641,1,9.733945320118046,1,86.19867355718483,0
6.369267717064608,75.92539892708399,5.762251150381693,84.9589555819981,72.41432987539825,2.9587960544373604,2,2.7934825548717632,1,66.15916977194608,1
6.519765588496847,89.07962313627048,7.3393571330011325,77.31431796348033,85.99232595335613,2.92113807419866,2,6.807604891901218,1,58.987368238288994,1
7.563645743554621,81.23479809164594,8.676900734090728,78.01509125826712,99.7573419706542,5.079963868460249,2,3.5855771086042485,0,74.46622456704692,1
3.526098578243836,78.75714222837564,5.246027102370297,54.9547158458884,49.61040579408575,6.912257211482,3,2.743087419897975,1,76.83549585373562,0
3.3590867738314474,77.88615770182031,6.774778251973841,68.40518884502879,48.561696650680254,2.732361612492093,2,2.7422037422880465,0,83.14841045036964,0
7.0438831312337955,87.46611364602157,4.401258107549009,100.0,82.56563681457612,5.454031473911812,4,5.281471452853934,1,98.06814177240264,1
6.5939693464663724,83.2557781678707,6.410198494476715,78.88312327527144,58.807865430019866,3.8191460918804965,2,3.138412752613461,0,63.14063477563838,0
6.5009857006917535,100.0,7.051307026807113,88.407631614212,74.55621217427924,6.401658199650004,3,3.78630845741303,0,72.9378100827674,1
6.692896418993952,71.47775357002676,5.7180630373674015,82.44181859279384,62.79695791844977,3.404226357008219,3,4.119197338525476,1,50.96139525530056,0
4.639950556843019,85.18101702029976,6.314512249262153,60.30593189318117,81.53031633948277,6.543606000548358,3,3.5200643202021786,0,79.99565499320995,0
6.464507394322007,74.70798990188487,4.887659847538825,89.6706504067142,71.093732822428,4.683570378364584,4,3.3748308946017085,1,72.75574964043649,1
6.586144946597362,71.30713013011356,7.115617917072241,71.9838042927131,96.04521154297444,3.1257189526379143,3,1.0,0,67.31965901812003,1
4.571297163947264,79.89132862965027,8.583541373324724,73.07275212567197,78.56299651826697,5.127379910853777,4,5.173906580223738,0,60.72909231119585,0
9.731549022289514,81.37352479407036,5.354284195344304,95.24254096139452,91.92612115676292,1.1240533710232947,3,5.135342979116904,0,64.77359371978172,1
6.947665841823575,100.0,6.065992350171426,93.6691035547748,70.96639868248067,3.8818108557901203,1,3.4053103005289764,0,73.54499514719062,1
3.617393005594703,78.15854184316798,7.753819369681272,57.50545510326665,59.768900541892336,5.674802140649323,3,5.720768540776742,0,55.50744418315508,0
7.313107217267659,68.69821270515317,8.818136078984104,90.47423516435789,82.83217706102391,1.4564904419362095,2,7.793815064131373,0,65.39320632737054,1
4.050636659545357,82.73010717494385,4.7602152816866035,61.85520922423978,67.76528939679616,1.0,2,5.047159665668567,0,70.25017065197902,0
7.574169207484904,59.25359962453632,6.746822893876076,82.75979391413668,77.67958234960764,1.0,1,7.660515558312456,1,46.90569810681494,0
8.317191158014808,79.08043217395735,7.424696233479287,55.23395351467302,97.36709568331088,7.6542571110007405,3,9.47626384085424,1,54.23053982240104,0
4.358635363296579,80.1602528229516,6.846915414056728,92.71416253266199,68.80509272977847,4.846481974474541,2,10.0,1,60.09993195970874,0
7.926752258488643,87.94600382945211,3.284811899684369,95.13933062070554,84.15656198377322,3.935069211985626,2,2.623527826979998,1,93.5234759910597,1
6.825561853872997,89.73622249427846,7.751635013963158,76.45433440998335,73.83296456905775,6.8903094713336595,4,2.6338739871626595,0,57.53912285912345,1
7.64412031998898,74.96430381092283,9.279004526635966,76.97404471661497,84.01587208894702,4.191100635061778,4,4.1111400065485775,0,69.16312569933872,1
9.793585965307894,78.49385985370067,7.174992626754255,94.01144229774607,90.59250327357168,5.536923799733464,3,5.257430402519681,1,54.3915437970927,1
5.509223767994259,72.33879169389328,5.453340920058605,84.7149141881658,73.63972955680143,5.051510701846525,1,8.17330399968716,1,58.353952117786655,0
4.492527671285021,68.71937445192306,6.230309130453575,53.541789100575855,67.80955287990923,4.058001158494044,3,6.25448244218191,0,48.38487442678458,0
4.220971140748953,83.09894779380635,9.654869601483389,69.68901151080138,67.94289967925711,5.588291767778212,4,2.5934257406550003,1,80.05453532010516,0
4.368379430069123,67.264144514034,8.364943811290837,89.54831587497235,83.87270067713328,6.546522442840289,4,3.7766851830513435,0,50.11680613847436,0
5.845796581171792,75.85373099428136,7.960039927576494,67.8895195461809,73.75033229003503,4.630186765966024,3,4.915999584068971,1,83.60516519717001,0
6.682303949633288,70.04826040100762,7.534618875301564,84.215370135803,90.13980236904456,4.078888853690771,3,2.0216800437090097,0,77.01845794082466,1
6.553381598660038,85.4968318629026,6.008294331713541,100.0,81.61616356171724,4.314975184001094,3,5.027336915081829,1,68.8689722940011,1
7.654366498072047,98.01430099266489,6.6991432290163475,94.59334878726797,83.54375596944774,1.0,3,2.623128817881509,1,84.1003884308976,1
6.026003783755814,66.98412017196668,6.883115896482226,81.38925712363363,74.96443000302254,5.566119093017824,1,1.6985577328852561,1,100.0,1
8.907068154314633,61.46981517102431,7.824361474096666,99.60170532066319,92.85414483420729,2.5817774220228973,2,3.1060294410607714,0,77.1628846168959,1
5.470686333524088,78.75113114649933,9.263378341400355,73.34477831752342,75.62179507842669,6.259437448237848,3,5.822042109784671,1,53.19909067003813,0
11.440338333179238,80.15697795957759,8.677507205189691,100.0,99.04882234688571,4.819151798649412,2,5.808231421973039,1,92.3352648956888,1
7.251334695530012,82.18659306757297,4.870923466305939,82.26337324864795,68.85460433873041,5.210242193060881,4,5.193307833374879,0,72.79167184788452,1
4.2856848871674345,75.53679484765655,7.335992453351573,51.8366083484774,72.25708325774735,6.400658341212405,2,6.983227321081754,0,100.0,0
3.8582150038777754,77.99360701174568,8.105145017751845,65.37804397998428,72.13052834907924,3.1469524673181306,3,6.771166468426869,1,62.4092466708491,0
6.96494483048637,83.67510410540602,7.928290495216953,75.15737885366482,89.24602731094626,5.738496886701914,2,5.408762684140555,0,89.22916034035833,1
5.553074429348298,90.4043089264484,6.056149354918871,74.9534320247672,74.8681667616545,5.535242105125329,3,5.132763700051409,0,69.99764844029096,1
7.428000988184184,60.449512296817176,10.0,84.54916435011461,92.240252203638,4.630438334714413,3,5.259093410440193,0,100.0,1
6.94647524914709,76.31060560968538,5.084373156503322,96.70660824378453,88.81314175505396,3.143627598472924,4,4.704709640125836,1,65.77598866757144,1
5.854342174686255,82.13808793941064,5.375217330000925,86.22463814007513,83.00234663766707,6.190476728110328,3,1.0,0,100.0,1
4.30641256386319,70.82023895389264,7.3503926218923645,74.16471769506991,57.243067169758,6.406909088838632,4,7.270969689639639,1,76.59739079273153,0
2.9703055506282707,97.311696317673,10.0,64.8220736398154,46.85231533222331,5.227204051955768,1,5.795045663787353,0,82.70447137172745,0
5.106970095865957,73.64590119771263,5.7457077239437435,64.94627039074985,66.75612810767304,2.8593951685707104,3,2.567345108345878,1,95.50498665904097,0
7.712797588646945,79.58707312992718,6.601257451529512,66.75223556657795,86.10294443645512,3.9451019341490916,4,7.855633238544874,0,58.183685647918516,0
6.4281874882604075,85.56022096842291,8.61594050952354,83.27253755522986,76.14991365823956,4.879334555159867,4,3.820040263574459,0,84.53645269040132,1
3.508522442576024,74.08715211198106,6.973206767668399,75.4890242486167,42.28423134207739,6.376989099964187,3,4.784461994682755,1,65.60869988693797,0
6.346361851702364,61.53426952195583,6.498094218204557,80.64847042606593,95.2950972315656,1.8330211977737667,2,7.047151191136507,1,72.26678318981396,1
6.770634759457674,75.71345473083467,7.84844935283008,78.50463056942137,77.88334866788868,3.8723930713912464,4,5.4402787167791775,1,71.24591886115883,1
4.232285127597734,90.2944055592704,7.40877698534439,75.80644729013079,67.12075493135595,4.194654880115595,1,7.670751683831798,1,78.58616104647714,1
6.307450211891056,76.63104873214861,8.545658178455188,80.70392905321181,90.29019117897693,4.833556841193941,2,4.295797001914421,1,77.95276490877998,1
6.116417436892,71.53565698541021,8.937203333598045,97.43952910419961,53.24878192613995,2.3973494319503064,2,8.382346422560671,1,61.37207619976798,0
